match_id,label,home_id,away_id,home_score,away_score,home_scoreET,away_scoreET,home_count,away_count,total_pass
2576120,"Benevento - SPAL, 1 - 2",3219,3204,1,2,0,0,169,163,332
2576121,"Bologna - Juventus, 0 - 3",3166,3159,0,3,0,0,146,175,321
2576122,"Crotone - Chievo, 1 - 0",3197,3165,1,0,0,0,190,195,385
2576123,"Fiorentina - Genoa, 0 - 0",3176,3193,0,0,0,0,190,129,319
2576127,"Sampdoria - Sassuolo, 0 - 1",3164,3315,0,1,0,0,199,152,351
2576124,"Hellas Verona - Milan, 3 - 0",3194,3157,3,0,0,0,135,186,321
2576126,"Roma - Cagliari, 1 - 0",3158,3173,1,0,0,0,190,146,336
2576128,"Torino - Napoli, 1 - 3",3185,3187,1,3,0,0,173,169,342
2576125,"Internazionale - Udinese, 1 - 3",3161,3163,1,3,0,0,195,123,318
2576111,"Genoa - Atalanta, 1 - 2",3193,3172,1,2,0,0,185,180,365
2576113,"Lazio - Torino, 1 - 3",3162,3185,1,3,0,0,177,153,330
2576114,"Milan - Bologna, 2 - 1",3157,3166,2,1,0,0,171,152,323
2576116,"Sassuolo - Crotone, 2 - 1",3315,3197,2,1,0,0,171,183,354
2576115,"Napoli - Fiorentina, 0 - 0",3187,3176,0,0,0,0,226,164,390
2576117,"SPAL - Hellas Verona, 2 - 2",3204,3194,2,2,0,0,180,135,315
2576118,"Udinese - Benevento, 2 - 0",3163,3219,2,0,0,0,166,192,358
2576110,"Chievo - Roma, 0 - 0",3165,3158,0,0,0,0,118,203,321
2576112,"Juventus - Internazionale, 0 - 0",3159,3161,0,0,0,0,157,139,296
2576109,"Cagliari - Sampdoria, 2 - 2",3173,3164,2,2,0,0,172,156,328
2576103,"Hellas Verona - Genoa, 0 - 1",3194,3193,0,1,0,0,209,151,360
2576101,"Crotone - Udinese, 0 - 3",3197,3163,0,3,0,0,196,173,369
2576107,"Sampdoria - Lazio, 1 - 2",3164,3162,1,2,0,0,166,185,351
2576100,"Bologna - Cagliari, 1 - 1",3166,3173,1,1,0,0,195,143,338
2576102,"Fiorentina - Sassuolo, 3 - 0",3176,3315,3,0,0,0,193,146,339
2576104,"Internazionale - Chievo, 5 - 0",3161,3165,5,0,0,0,201,130,331
2576099,"Benevento - Milan, 2 - 2",3219,3157,2,2,0,0,169,138,307
2576108,"Torino - Atalanta, 1 - 1",3185,3172,1,1,0,0,174,181,355
2576105,"Napoli - Juventus, 0 - 1",3187,3159,0,1,0,0,172,140,312
2576106,"Roma - SPAL, 3 - 1",3158,3204,3,1,0,0,172,103,275
2576089,"Atalanta - Benevento, 1 - 0",3172,3219,1,0,0,0,198,133,331
2576094,"Juventus - Crotone, 3 - 0",3159,3197,3,0,0,0,212,132,344
2576095,"Lazio - Fiorentina, 1 - 1",3162,3176,1,1,0,0,198,190,388
2576093,"Genoa - Roma, 1 - 1",3193,3158,1,1,0,0,123,202,325
2576096,"Milan - Torino, 0 - 0",3157,3185,0,0,0,0,189,146,335
2576098,"Udinese - Napoli, 0 - 1",3163,3187,0,1,0,0,179,189,368
2576091,"Cagliari - Internazionale, 1 - 3",3173,3161,1,3,0,0,184,164,348
2576092,"Chievo - SPAL, 2 - 1",3165,3204,2,1,0,0,182,157,339
2576097,"Sassuolo - Hellas Verona, 0 - 2",3315,3194,0,2,0,0,182,137,319
2576090,"Bologna - Sampdoria, 3 - 0",3166,3164,3,0,0,0,127,167,294
2576081,"Hellas Verona - Bologna, 2 - 3",3194,3166,2,3,0,0,170,186,356
2576082,"Internazionale - Atalanta, 2 - 0",3161,3172,2,0,0,0,162,176,338
2576079,"Benevento - Sassuolo, 1 - 2",3219,3315,1,2,0,0,165,156,321
