match_id,label,home_id,away_id,home_score,away_score,home_scoreET,away_scoreET,home_count,away_count,total_pass
2500855,"Toulouse - Caen, 2 - 0",3780,3783,2,0,0,0,166,166,332
2500854,"PSG - Lille, 3 - 1",3767,3776,3,1,0,0,176,168,344
2500848,"Bordeaux - Strasbourg, 0 - 3",3772,3779,0,3,0,0,176,119,295
2500840,"Montpellier - Olympique Marseille, 1 - 1",3787,3771,1,1,0,0,134,142,276
2500836,"Caen - Olympique Lyonnais, 1 - 2",3783,3766,1,2,0,0,157,168,325
2500843,"Saint-\u00c9tienne - Nantes, 1 - 1",3782,3770,1,1,0,0,169,172,341
2500838,"Lille - Toulouse, 1 - 0",3776,3780,1,0,0,0,146,134,280
2500839,"Monaco - Angers SCO, 1 - 0",19830,3799,1,0,0,0,198,185,383
2500841,"Nice - Metz, 3 - 1",3775,3777,3,1,0,0,160,149,309
2500842,"Rennes - Amiens SC, 2 - 0",3774,3789,2,0,0,0,168,153,321
2500845,"Troyes - Guingamp, 0 - 1",3795,3785,0,1,0,0,138,156,294
2500844,"Strasbourg - PSG, 2 - 1",3779,3767,2,1,0,0,109,184,293
2500837,"Dijon - Bordeaux, 3 - 2",3804,3772,3,2,0,0,153,151,304
2500833,"PSG - Troyes, 2 - 0",3767,3795,2,0,0,0,170,145,315
2500827,"Angers SCO - Rennes, 1 - 2",3799,3774,1,2,0,0,161,158,319
2500829,"Guingamp - Montpellier, 0 - 0",3785,3787,0,0,0,0,160,132,292
2500830,"Olympique Lyonnais - Lille, 1 - 2",3766,3776,1,2,0,0,190,160,350
2500831,"Metz - Olympique Marseille, 0 - 3",3777,3771,0,3,0,0,152,173,325
2500832,"Nantes - Monaco, 1 - 0",3770,19830,1,0,0,0,200,169,369
2500835,"Toulouse - Nice, 1 - 2",3780,3775,1,2,0,0,117,153,270
2500828,"Bordeaux - Saint-\u00c9tienne, 3 - 0",3772,3782,3,0,0,0,134,167,301
2500826,"Amiens SC - Dijon, 2 - 1",3789,3804,2,1,0,0,151,197,348
2500834,"Strasbourg - Caen, 0 - 0",3779,3783,0,0,0,0,161,168,329
2500820,"Monaco - PSG, 1 - 2",19830,3767,1,2,0,0,141,168,309
2500818,"Olympique Marseille - Guingamp, 1 - 0",3771,3785,1,0,0,0,187,137,324
2500822,"Nice - Olympique Lyonnais, 0 - 5",3775,3766,0,5,0,0,112,119,231
2500816,"Caen - Bordeaux, 1 - 0",3783,3772,1,0,0,0,169,200,369
2500817,"Dijon - Toulouse, 3 - 1",3804,3780,3,1,0,0,175,181,356
2500819,"Metz - Amiens SC, 0 - 2",3777,3789,0,2,0,0,182,146,328
2500821,"Montpellier - Lille, 3 - 0",3787,3776,3,0,0,0,157,165,322
2500825,"Troyes - Angers SCO, 3 - 0",3795,3799,3,0,0,0,132,177,309
2500823,"Rennes - Nantes, 2 - 1",3774,3770,2,1,0,0,181,182,363
2500824,"Saint-\u00c9tienne - Strasbourg, 2 - 2",3782,3779,2,2,0,0,173,143,316
2500756,"Amiens SC - Lille, 3 - 0",3789,3776,3,0,0,0,128,201,329
2500807,"Bordeaux - Olympique Marseille, 1 - 1",3772,3771,1,1,0,0,146,175,321
2500812,"Olympique Lyonnais - Montpellier, 0 - 0",3766,3787,0,0,0,0,201,150,351
2500808,"Caen - Nice, 1 - 1",3783,3775,1,1,0,0,181,162,343
2500809,"Dijon - Troyes, 3 - 1",3804,3795,3,1,0,0,176,153,329
2500810,"Guingamp - Angers SCO, 1 - 1",3785,3799,1,1,0,0,131,166,297
2500814,"Strasbourg - Rennes, 2 - 1",3779,3774,2,1,0,0,150,155,305
2500815,"Toulouse - Metz, 0 - 0",3780,3777,0,0,0,0,188,157,345
2500813,"PSG - Nantes, 4 - 1",3767,3770,4,1,0,0,171,123,294
2500806,"Amiens SC - Monaco, 1 - 1",3789,19830,1,1,0,0,152,194,346
2500811,"Lille - Saint-\u00c9tienne, 3 - 1",3776,3782,3,1,0,0,148,133,281
2500804,"Saint-\u00c9tienne - Olympique Lyonnais, 0 - 5",3782,3766,0,5,0,0,154,145,299
2500797,"Olympique Marseille - Caen, 5 - 0",3771,3783,5,0,0,0,191,133,324
2500798,"Metz - Lille, 0 - 3",3777,3776,0,3,0,0,143,165,308
2500802,"Nice - Dijon, 1 - 0",3775,3804,1,0,0,0,170,172,342
2500799,"Monaco - Guingamp, 6 - 0",19830,3785,6,0,0,0,140,132,272
2500800,"Montpellier - Amiens SC, 1 - 1",3787,3789,1,1,0,0,178,156,334
