match_id,label,home_id,away_id,home_score,away_score,home_scoreET,away_scoreET,home_count,away_count,total_pass
2516777,"Freiburg - Hannover 96, 1 - 1",2453,2455,1,1,0,0,153,159,312
2516781,"Hamburger SV - Borussia Dortmund, 0 - 3",2450,2447,0,3,0,0,185,173,358
2516782,"Mainz 05 - Hoffenheim, 2 - 3",2460,2482,2,3,0,0,150,159,309
2516775,"K\u00f6ln - Eintracht Frankfurt, 0 - 1",2463,2462,0,1,0,0,174,186,360
2516779,"Schalke 04 - Bayern M\u00fcnchen, 0 - 3",2449,2444,0,3,0,0,156,181,337
2516780,"Augsburg - RB Leipzig, 1 - 0",2481,2975,1,0,0,0,168,216,384
2516783,"Wolfsburg - Werder Bremen, 1 - 1",2451,2443,1,1,0,0,202,163,365
2516778,"Borussia M'gladbach - Stuttgart, 2 - 0",2454,2445,2,0,0,0,126,130,256
2516767,"Borussia Dortmund - K\u00f6ln, 5 - 0",2447,2463,5,0,0,0,182,124,306
2516772,"Bayer Leverkusen - Freiburg, 4 - 0",2446,2453,4,0,0,0,153,119,272
2516769,"Hoffenheim - Hertha BSC, 1 - 1",2482,2457,1,1,0,0,171,139,310
2516768,"RB Leipzig - Borussia M'gladbach, 2 - 2",2975,2454,2,2,0,0,162,159,321
2516766,"Bayern M\u00fcnchen - Mainz 05, 4 - 0",2444,2460,4,0,0,0,172,104,276
2516770,"Werder Bremen - Schalke 04, 1 - 2",2443,2449,1,2,0,0,175,157,332
2516771,"Eintracht Frankfurt - Augsburg, 1 - 2",2462,2481,1,2,0,0,191,138,329
2516774,"Stuttgart - Wolfsburg, 1 - 0",2445,2451,1,0,0,0,143,163,306
